uuid,name,price_to_book,peg,pe,country,sector,ebitda_margin,gross_margin,operating_margin,year_pct_change,net_debt,revenue,ebitda,growth_level,growth_trend,ebitda_level,ebitda_trend,capex,total_asset
9c98c574-f063-41c1-9f58-eec397f27c1c,New Oriental Education & Technology Group Inc,1.9712169,0.87,18.922222,China,Consumer Defensive,0.14591,0.54963,0.12722,0.05557859,-3995478912.0,5374917120.0,784268032.0,0.1980347490184311,-6.721178686065979,0.2791883622619762,-3.652792523721595,,8088420250.0
e7860c54-fd91-48af-900c-7d8a77614139,Orix Corporation,1.3955439,2.72,14.584981,Japan,Financial Services,0.32209,0.43191,0.16694,0.78606236,5576470036480.0,3330831024128.0,1072834019328.0,0.1017172047249646,1.4453363281833882,0.05703553379150805,1.777167963311286,,17399105750000.0
cf8ffbfc-20ec-4374-9699-0fdf23489f6f,AMTD IDEA Group,0.07009345,,2.125,France,Financial Services,0.0,1.0,-3.36421,0.019801974,241341008.0,88473000.0,,-0.31359851036811903,-0.7948797825768649,-0.28459154874869164,-0.4021283049474089,,1640871250.0
2de77d26-aef4-4bdd-8741-a2aefe0d9a69,MPLX LP,3.9375,3.27,12.0,United States,Energy,0.51104,0.56114,0.36134,0.056520104,24627999616.0,11735000064.0,5997000192.0,0.04504504504504503,-6.149760698294712,0.04747884058090923,-4.099935785349287,1808000000.0,40761250000.0
b2609c02-4760-496a-b776-68b88b209cad,Ferguson Plc.,,,,,,,,,,,,,,,,,,
dfe7c670-f991-44cc-bd49-8fc72c3f7ca4,RingCentral Inc - Class A,-5.63045,0.23,43.276596,United States,Technology,0.15482001,0.71608,0.08207,0.50421405,1138272048.0,2547284992.0,394383008.0,0.06884434313381338,-0.5560516431752036,0.06142897683045634,-0.30916009038285236,87214000.0,1561922250.0
7c5ac0cf-077e-4540-994c-220b0e690ece,Fortis Inc,1.6852098,2.89,22.303644,Canada,Utilities,0.46212003,0.45509,0.28798,0.14961123,35052001344.0,12234999808.0,5654000128.0,0.019472738166566916,-0.5463344987902979,0.03610680250994758,3.5595902420811685,6239000000.0,74709000000.0
4162eb6d-a96d-4063-a3c1-1ac30234426b,Smith & Nephew plc,12.1706295,1.19,21.188812,United Kingdom,Healthcare,0.21674,0.68251,0.13987,0.015120268,2770000064.0,6163999744.0,1336000000.0,0.05398246695300113,-0.04866171271913875,0.051104261900729586,0.2503091879515646,,7875750000.0
af2ab531-952d-4126-8968-876d99f4a5b0,Imperial Brands Plc,4.7218976,0.91,13.368055,United Kingdom,Consumer Defensive,0.20695,0.36262,0.1603,0.04986155,10735000000.0,19406000128.0,4016000000.0,-0.004687820064320614,2.171535329948018,-0.0016719028915371803,-1.087832957299474,,21099250000.0
688b3bd4-c142-42a8-8902-99380967b66b,Seagen Inc,,,,,,,,,,,,,,,,,,
96976fc5-e7cd-4d0f-b5f2-d4a2e857ca38,Pembina Pipeline Corporation,2.6064427,2.21,25.505154,Canada,Energy,0.44594002,0.38727,0.33951,0.30084968,13743000256.0,7601999872.0,3390000128.0,0.053358613217768136,-1.1173384200893004,0.11917955968615845,-1.1462556869348461,784000000.0,35533500000.0
84bfd3d1-27ea-4b5d-9acb-be2ea76a1b67,Fortescue Metals Group Ltd,2.3456056,0.12,13.004115,Australia,Basic Materials,0.50673,0.41898,0.35075,0.53469586,1013000192.0,16341999616.0,8280999936.0,-0.034644135489692196,3.8320558422950035,-0.011324004026541878,5.372832121525733,,7628750000.000025
7a579d7a-975e-4fde-ac80-c23c2dceaff6,CGI Inc - Class A,3.3922985,0.99,11.642219,Canada,Technology,0.17884001,0.20468001,0.16584,-0.41608065,3700337280.0,16338542592.0,2922021888.0,0.032996893927512705,-0.7029178233205785,0.05481136260602826,-0.20947750634916806,269336000.0,19232780750.0
79eaae46-0221-4529-8813-ae99f0628ec0,Snap Inc - Class A,4.2535634,508.87,,United States,Communication Services,-0.03972,0.55794,-0.048699997,-0.36290324,1378695936.0,6097020928.0,-242156000.0,0.12145828580482787,129.95886789035467,0.1216329804830758,-14.7645790275021,222539000.0,7539077500.0
59b1dcde-4c34-4efd-8749-3ff83acbfae3,Hartford Financial Services Group Inc,2.023201,0.12,9.610133,United States,Financial Services,0.19176,0.38172,0.15296,0.017088175,-20999680.0,28790999040.0,5520999936.0,0.06394026682838083,-0.5046512388073338,0.07108819928580057,-0.3899665542289076,162000000.0,85238250000.0
d417d3d9-389c-457f-9d4d-d9fc163f3539,Church & Dwight Co. Inc,5.47677,2.93,31.835526,United States,Consumer Defensive,0.22368,0.45470002,0.20233999,-0.02000624,1874000064.0,6205400064.0,1388000000.0,0.015735782941166843,-0.9836258006591677,0.030817767118297756,-0.8077080013713644,137800000.0,8962875000.0
14654a14-bbe2-4d8d-961f-fca7e530a4f9,Fomento Economico Mexicano S.A.B. de C.V.,3.3982532,4.82,26.518438,Mexico,Consumer Defensive,0.12375,0.40655,0.12581,0.1343925,150853255168.0,852918009856.0,105550004224.0,0.07595974845986042,-0.6548333854468575,0.09580248718064366,-0.5404082222848822,,809053250000.0
bcf1011c-2abf-448a-880b-1d3380958bd9,M & T Bank Corp,1.1866124,1.29,11.5816965,United States,Financial Services,0.0,0.0,0.38896,0.09373331,2794000384.0,9310000128.0,,0.043440580652150285,-0.7440906002548677,0.002308502601280793,-2.196939963581717,214000000.0,212776750000.0
1bcef96c-2cb7-43f9-b846-056f1fab8909,Amerisource Bergen Corp,,,,,,,,,,,,,,,,,,
f62a0694-a831-4ea9-a7a5-ea61852d7058,Laboratory Corp Of America Holdings,2.437157,1.06,22.636847,United States,Healthcare,0.15929,0.28834,0.10945,0.002401948,6313299968.0,14144199680.0,2252999936.0,0.06967010919615846,1.293349638691096,0.07281557250229054,1.6459709994331637,429500000.0,18450325000.0
15d0c441-c7c2-42f4-98c7-884e8e238a3d,TransUnion,2.973172,1.06,19.00277,United States,Financial Services,0.30536,0.58827996,0.19652,-0.27876347,4951499776.0,4726300160.0,1443200000.0,0.093814235862135,3.1869810947253034,0.09930699366778306,4.932219490952628,322800000.0,11347675000.0
0c3551ab-8130-43de-b770-065c16f7b708,First Republic Bank,,,,,,,,,,,,,,,,,,
70e6643c-8f7b-4f5d-9226-2658247b9cc8,ViacomCBS Inc - Class A,,,,,,,,,,,,,,,,,,
f2f6aa26-dd33-438e-b688-5e32445daa2f,Markel Group Inc,1.2628992,1.82,13.489443,United States,Financial Services,0.18631001,0.49307,-0.096820004,-0.03882742,-1323763200.0,16013251584.0,2983488000.0,-0.02490244743928749,-1.408944768902683,0.020579256824000913,-1.0744025410929159,213446000.0,67922536500.0
97607751-988f-491d-8fdd-1539a378d694,Apollo Global Management Inc,4.1659937,0.71,84.85443,United States,Financial Services,0.0,0.35222,0.13489,-0.050697684,-1912000512.0,31286999040.0,,-0.08981281497480198,-1.0454450523456187,0.02808794876211823,-0.8762640443818644,,449393000000.0
a4db6958-6154-4259-b3d0-4ffe8b1537b3,Western Digital Corp,21.93067,0.43,27.416616,United States,Technology,0.33353,0.45428002,0.37008998,8.503549,-1512999936.0,11777000448.0,3928000000.0,0.45466434176111603,-1.6814888319282704,0.22055832330152336,-1.7458622797370926,381000000.0,14754250000.0
15009ff6-2a1d-43d8-9845-eeb4d12f01aa,Lennar Corp - Class A,0.9435683,0.69,12.0604315,United States,Consumer Cyclical,0.07484,0.16871001,0.03644,-0.25969237,-3468883456.0,33174865920.0,2482646016.0,-0.03539691319644578,-8.940401516594008,,,162578000.0,34223431500.0
00a5e322-f1ab-4c58-85dd-b27f2b813df3,Match Group Inc - New,-38.456593,0.32,13.694657,United States,Communication Services,0.3145,0.73877996,0.27365,0.18275976,2950809088.0,3519952896.0,1107013888.0,0.03414143659808411,-0.2845906534786799,0.021481560846361547,-1.0002170181896732,61722000.0,4320000750.0
c3137e1f-83e5-48be-b758-7f1761b4f991,Ameriprise Financial Inc,6.8325577,1.58,11.744267,United States,Financial Services,0.0,0.56601,0.37188,-0.09930301,-5001999872.0,19316000768.0,,0.1051906293063849,0.17447767631200847,0.09538184441326103,0.03558074652267533,155000000.0,187585250000.0
6623566a-0ad2-4aa0-b72d-01a1e59ebdd8,Northern Trust Corp,2.5331843,1.28,17.30576,United States,Financial Services,0.0,0.0,0.31721002,0.5173627,5612199936.0,8363500032.0,,0.13696582298056592,74.2888879948099,0.2767475442967144,-2.284264962695794,810200000.0,173463475000.0
6a537618-2efb-449f-a190-0129342d9722,Chipotle Mexican Grill,18.03848,1.76,30.963303,United States,Consumer Cyclical,0.18981001,0.39648998,0.13271,-0.3753587,4374457792.0,12138590208.0,2303996928.0,0.07407661169295365,-0.48292052178963607,,,701858000.0,9087098000.0
bb9c95c9-58bf-4ee1-98b1-62f07ce8a587,Fortinet Inc,93.84273,2.77,49.03101,United States,Technology,0.33215,0.80304,0.31282,0.17212415,-2727699968.0,7109499904.0,2361400064.0,0.14167702071929877,-0.29474411615344753,0.13331060628203484,-0.2737818316911584,364800000.0,10199725000.0
71d81866-5e70-483d-bf2c-8ae4ed22d983,Nasdaq Inc - 144A,4.3459897,2.22,27.891567,United States,Financial Services,0.59347,1.0,0.48401,0.111029744,8985999680.0,5418999808.0,3216000000.0,0.11648648648648652,-1.7517729243238114,0.18550670174394168,-3.9145951478271903,277000000.0,29847750000.0
34d46f4a-f366-4764-9e34-a50c2791de80,Fox Corporation - Class B,2.2955987,,15.5236845,United States,Communication Services,0.21906,0.36843,0.21357,0.119992256,3973000192.0,16200999936.0,3548999936.0,0.02048050413548652,-0.6952134560284465,-0.005567809062783424,-0.2073054086247211,419000000.0,22699750000.0
3e0fde6c-c199-4732-97f7-2668a6ebc149,McCormick & Co. Inc (Non Voting),1.7978134,1.78,7.655738,United States,Consumer Defensive,0.19094999,0.38181,0.14344,-0.37701613,4745700192.0,7108700160.0,1357400064.0,0.017341642250546574,2.40598961681987,0.016572137422453226,-0.4228967587225309,217200000.0,13996025000.0
28d7a41a-82c4-46de-98c6-1ce825511454,Skyworks Solutions Inc,1.8315066,1.57,29.312498,United States,Technology,0.22479,0.41075,0.07704,-0.060202956,-232199936.0,4044300032.0,909100032.0,-0.021804691239827645,-0.9233335498908883,-0.07618045530320816,-0.8746841443490356,288500000.0,7848875000.0
b207076e-ddbc-4da1-bd21-0e480416035b,Weyerhaeuser Company,1.7470019,1.86,40.839287,United States,Real Estate,0.101619996,0.14675,0.08975001,-0.14415097,5149999936.0,6869000192.0,698000000.0,-0.03074115665356536,-0.9171495526685093,-0.04869307125998246,-0.8779337229849123,962000000.0,16540000000.0
05a83f15-1c1c-45e9-970c-9be6957527a1,Alexandria Real Estate Equities Inc,0.50647193,3.24,,United States,Real Estate,0.63498,0.6859,0.15890999,-0.39270765,12459885312.0,2930149120.0,1860583936.0,-0.0342757629751852,-2.1730722028570617,0.03451067727720614,-0.8791322372080757,,35812002250.0
c1b41c57-7a8a-4522-88be-e1a668466833,Equifax Inc,4.314915,1.55,28.862917,United States,Industrials,0.30708,0.56124,0.17448,-0.43548155,5124700096.0,6281399808.0,1928899968.0,0.07899035174352353,4.139439104584754,0.08054253461468441,2.0190794007178754,494600000.0,11888975000.0
bf5d5192-bd44-40d8-8588-ba980f653c99,Corning Inc,12.960006,1.5,86.25604,United States,Technology,0.23938,0.36383,0.15661,2.9852483,8168999680.0,16321000448.0,3907000064.0,0.1914163744473243,-2.77662498018692,0.10719147836422116,-2.5775902481295216,1406000000.0,30222500000.0
7f908547-d05f-4b7e-a06d-4d067afcee1b,Synchrony Financial,1.5695761,2.09,7.355073,United States,Financial Services,0.0,0.0,0.48032,0.18867612,-4130999296.0,9891999744.0,,-0.005379236148466915,-1.0321542257026128,0.05145983259827841,1.729459648270207,,119521250000.0
7377f3db-8bfe-46d4-ac5e-a9389acec8bf,Copart Inc,3.2906907,3.93,21.031445,United States,Industrials,0.42136002,0.47344002,0.34654,-0.49077725,-5005684928.0,4613516800.0,1943943040.0,0.09492267512387853,-1.339988629713279,,,393251000.0,10234775000.0
0b020569-561f-41d8-bb58-98af863e15fc,Aptiv PLC,1.2191812,0.87,31.553572,Switzerland,Consumer Cyclical,0.15416999,0.18922001,0.0987,-0.1930502,6713000192.0,20658999296.0,3184999936.0,0.03474864302744374,-0.6307427406535536,0.00873955028753387,-0.7694890564113764,678000000.0,24013750000.0
65d4f40f-c6f9-407e-8288-6146f9a36d2f,Fastenal Company,12.809316,3.12,38.938053,United States,Industrials,0.22368,0.44893003,0.2033,0.04040408,136900000.0,8442800128.0,1888499968.0,0.08673469387755106,1.3578888809676055,0.05610972029380312,0.6488628622484912,248500000.0,5098800000.0
d7a6dbe0-a8d2-4968-be1c-94829d3d31d5,Garmin Ltd,4.7208753,3.16,25.322544,Switzerland,Technology,0.29026,0.59139,0.24617,0.10175693,-2484838016.0,7463908864.0,2166502912.0,0.15064802491002327,0.8791026001342466,,,297001000.0,10698265250.0
f8fe5035-ae83-4300-bc4f-8879e4edbe8c,Vulcan Materials Company,4.08006,2.86,31.555687,United States,Basic Materials,0.29048002,0.27684,0.15064,-0.029636621,5051100096.0,8062400000.0,2342000128.0,0.07056095555226016,0.16315531568758548,0.01826395012747961,0.30635732240684393,686200000.0,16831625000.0
1b18ffbb-11e4-45cc-9e0b-b26325383fea,Palo Alto Networks Inc,18.527805,4.07,137.52779,United States,Technology,0.15529999,0.73502,0.15496999,0.24976838,-4077000000.0,9893499904.0,1536499968.0,0.14931324767390342,-0.40954080500432744,0.1561501328517214,-0.3726804890915995,408200000.0,23523500000.0
62cd2b3b-f265-4f33-85cb-c10b8e4c070a,Fifth Third Bancorp,1.5885217,1.8,16.141413,United States,Financial Services,0.0,0.0,0.07955,0.19843078,14459999232.0,8999999488.0,,0.06611070824268794,6.515225299650717,0.08704867679344658,-2.0830562097385643,738000000.0,233577250000.0
40aa6948-f90c-476c-803c-bb8b0ab61db4,Align Technology Inc,2.7404685,0.83,26.730639,United States,Healthcare,0.21741,0.70147,0.16594,-0.14926422,-943789984.0,4095789056.0,890456000.0,0.03540724860573863,0.8175887390110455,,,107941000.0,6250128000.0
67388402-8054-4ad4-8730-fde99662d253,Best Buy Co. Inc,4.0832453,1.08,11.484127,United States,Consumer Cyclical,0.06241,0.22482,0.05017,-0.21396649,2243000064.0,41691000832.0,2601999872.0,-0.009607112130771478,-1.0638519144911744,-0.020777334016076288,-1.0514632517171623,704000000.0,15209250000.0
eb62233a-912b-4bb1-9252-316c655f765b,Ametek Inc,4.736776,2.95,34.139183,United States,Industrials,0.31856,0.36681,0.26299,0.25302398,1974383936.0,7597581824.0,2420284928.0,0.06626193240918687,0.5628441994762928,0.06300070640845112,0.01016656198992641,132647000.0,15956470250.0
5730fda1-b712-4a9a-80da-8608888d5b7b,Dollar Tree Inc,4.8229012,1.11,15.358586,United States,Consumer Defensive,0.11906999,0.36693,0.13514,0.034291625,6337800128.0,19411800064.0,2311300096.0,0.04751774317535795,0.17355348755675093,0.08202202746201626,0.21331377473581578,1134000000.0,14699650000.0
8ed516f1-2474-4447-afa6-0aed90ce707e,Cadence Design Systems Inc,14.345716,3.3,80.2761,United States,Technology,0.36433,0.86079,0.29699,0.08410859,1537200128.0,5528612864.0,2014227968.0,0.14123200059294194,0.25825962878801023,0.13543207449779804,-0.03942184576341343,167630000.0,10339867750.0
eb10c41d-01e6-4ae9-9e12-ef64f6e820c9,Essex Property Trust Inc,3.2209363,7.02,30.623169,United States,Real Estate,0.65033996,0.68883,0.35173,-0.06782085,6815322072.0,1966022016.0,1278588032.0,0.06292998361681934,0.11488554047330884,0.05616928586329739,0.2881313447070309,132222000.0,13146556750.0
3ca03c9d-ff7a-4311-a743-2a37c9a189fb,Arthur J. Gallagher & Company,2.2383463,0.86,33.519417,United States,Financial Services,0.27891,0.42929,0.28402,-0.4184457,11959000320.0,14197999616.0,3960000000.0,0.1769085561026812,0.1610091641094197,0.17401222591877885,0.09154697537260753,145000000.0,75987800000.0
1865855f-917e-4922-b481-367be2a6c5ef,Mettler-Toledo International Inc,-518.49493,2.16,25.225063,Switzerland,Healthcare,0.29771,0.59186,0.23291999,-0.10996461,2168063952.0,4089782016.0,1217576960.0,0.03977883260367521,-3.1394629680546533,0.032319553253226774,-2.1352833423126105,107283000.0,3575873000.0
692160a1-e1e3-401b-a88d-563d7f7a4aff,Stanley Black & Decker Inc,1.2918856,1.39,30.922129,United States,Industrials,0.10973,0.30622998,0.06437,0.06400454,6632799840.0,15232199680.0,1671500032.0,-0.015313327736451998,-1.3950346122240647,-0.02298992019294993,-0.7250023162383161,276800000.0,21772500000.0
ad330dc2-24a1-4576-adbe-209a094d4b9d,Ventas Inc,3.2643235,1.72,160.25455,United States,Real Estate,0.37435,0.40493,0.13771,0.33531833,12542536128.0,6112847872.0,2288324096.0,0.18474103551676535,1.4650667424082215,0.11660838629540782,0.8297725444570446,672746000.0,27169780750.0
b9951710-718c-4ff8-8209-0b1273b40081,Keysight Technologies Inc,9.410464,2.07,59.838314,United States,Technology,0.22653,0.61864,0.16313,1.1441913,594000128.0,5677000192.0,1286000000.0,0.07953404298051825,27.660176495307844,-0.0009204123862519564,11.35669950458383,130000000.0,10992000000.0
3278b5e4-79d7-4ccc-bb79-5ef986ae8505,Fox Corporation - Class A,2.5633342,32.46,17.334211,United States,Communication Services,0.21906,0.36843,0.21357,0.16197813,3973000192.0,16200999936.0,3548999936.0,0.02048050413548652,-0.6952134560284465,-0.005567809062783424,-0.2073054086247211,419000000.0,22699750000.0
18879d7f-ff17-4ea3-8440-def959b8441c,IAC Inc - New,0.66721296,12.91,24.97546,United States,Communication Services,0.07112,0.66490996,-0.09503999,0.06346667,307828992.0,2334395904.0,166022000.0,-0.10182972340577856,-0.7240781953056509,-0.12614986254706206,-0.7707633767005313,23026000.0,7124748250.0
7bef7242-04c4-4e82-b519-412bd0619238,Healthpeak OP LLC,,,,,,,,,,,,,,,,,,
0eb02c94-ef3c-4a3e-b0f0-5987cf29c716,Biomarin Pharmaceutical Inc,1.5453302,0.45,35.73381,United States,Healthcare,0.19469999,0.51155996,0.18004999,-0.12792462,-782834048.0,3242316032.0,631289024.0,0.12871371431875156,-0.8166736414716663,0.14601500398626188,-0.1868823274321941,115130000.0,7814061750.0
a87fcf18-b3c2-46fa-8f7c-feb2e92863c2,Repsol S.A,1.0829653,0.43,10.342629,Spain,Energy,0.10398,0.29479998,0.12274,0.9578947,5951000064.0,49558999040.0,5152999936.0,-0.039581947410804896,0.9746512791621563,-0.035605666261720015,-0.7823860814241529,3947000000.0,61281250000.0
d82ea6d0-f7a7-4070-8a93-4ffe55587fb2,Yum China Holdings Inc,2.99309,1.18,18.119522,China,Consumer Cyclical,0.15099,0.20419,0.13666001,0.019032717,868999936.0,12087000064.0,1824999936.0,0.043705211005927724,-0.7031829921109137,,,626000000.0,10950500000.0
eab42c86-892e-42dc-9acd-2ec7c69c6ca6,Trip.com Group Ltd,1.2952302,1.91,7.025641,Singapore,Consumer Cyclical,0.26621,0.80577004,0.16457,-0.26065576,-40240998400.0,62408998912.0,16613999616.0,0.19734891035722302,-0.8599436888248051,0.18585146231336802,-0.8700516342802714,,259541250000.0
76b37afd-9dd1-463e-998e-0b2a30de637f,Deutsche Bank AG,0.6505095,1.47,8.475676,Germany,Financial Services,0.0,0.0,0.37304002,0.08193278,-103055032320.0,29824999424.0,,0.04058874458874451,-0.8298774796488607,,,,1426792500000.0
b518593e-63ad-4538-9c6d-a2fcab93b168,Brookfield Renewable Partners LP,2.822766,3.51,,Canada,Utilities,0.48683,0.52577996,0.0753,0.3886869,34516001792.0,6341000192.0,3087000064.0,0.09036759700476504,-1.6018000232261063,0.10076424622341928,1.1245368149737265,6299000000.0,98461500000.0
55e70370-053c-42c9-a23d-34586567efc3,GRUPO FIN BANORTE SE,2.170855,,8.333333,Mexico,Financial Services,0.0,0.0,0.59359,0.21555555,560015974400.0,141104971776.0,,0.12166279004122449,0.33957827151204356,-0.48960626583172995,-0.6510289429499241,9794921473.0,2577952959941.5
90113ab8-06cf-44d9-b5bd-a706b1e9322d,Avangrid Inc,,,,,,,,,,,,,,,,,,
e61e0aff-ccec-4ebf-8cfa-058b24a8f7a7,Cooper Companies Inc,1.42154,1.55,30.318407,United States,Healthcare,0.26479998,0.65444,0.20778999,-0.27225006,2652000096.0,4151800064.0,1099399936.0,0.061573546180159644,-0.2847264038537912,0.06467880930342396,-0.2845539574358158,375200000.0,12402325000.0
1756d304-4289-4b9d-9e27-5ab9177096f0,Sea Ltd,4.3068295,1.26,34.759842,Singapore,Consumer Cyclical,0.09951,0.44267,0.08355,-0.45778024,-6956240128.0,25194858496.0,2507181056.0,0.3637723986623913,6.377734237709516,0.31549532178097905,6.235252840341268,,26351441000.0
0c215755-93ff-4bc7-a821-0d7988d6e250,Teleflex Incorporated,1.8714752,0.16,2173.5,United States,Healthcare,0.21297,0.55332,0.08359,0.012331247,2405636000.0,2126717056.0,452916992.0,-0.007530186441459863,-1.4463627653111952,0.08289373407175327,-1.4099151793253133,95236000.0,7339422000.0
a0e12d35-20a8-49d4-ba12-7626534c69bb,Akzo Nobel N.V.,1.7233746,0.96,13.6595745,Netherlands,Basic Materials,0.107939996,0.40066,0.07754,-0.16169268,3077000192.0,9930999808.0,1072000000.0,-0.051629166277658456,4.420882831168931,-0.023258705995374995,1.0950877389068974,301000000.0,14614500000.0
b3a820d4-cc6d-46c0-aa52-b44ecd36478b,DocuSign Inc,5.055172,0.57,33.12162,United States,Technology,0.10503,0.79576,0.104849994,-0.47749424,-681407008.0,3219500032.0,338160000.0,0.07807773764189974,-0.16582478761155775,0.08140881487042329,-0.17219190803208545,106445000.0,4027228750.0
